,me_change
6109,9503.76953125
6110,9449.728515625
6111,9459.7451171875
6112,9470.37890625
6113,9461.6513671875
6114,9435.9775390625
6115,9463.0966796875
6116,9460.107421875
6117,9394.7060546875
6118,9491.111328125
6119,9500.634765625
6120,9488.587890625
6121,9385.439453125
6122,9464.44921875
6123,9526.470703125
6124,9460.8212890625
6125,9366.96484375
6126,9428.203125
6127,9515.9873046875
6128,9513.48046875
6129,9429.7509765625
6130,9343.1015625
6131,9377.6025390625
6132,9439.705078125
6133,9411.3740234375
6134,9321.2353515625
6135,9333.2275390625
6136,9381.712890625
6137,9377.814453125
6138,9333.1826171875
6139,9273.8173828125
6140,9311.90625
6141,9345.3212890625
6142,9308.7333984375
6143,9217.3115234375
6144,9236.470703125
6145,9224.521484375
6146,9208.1572265625
6147,9190.07421875
6148,9201.771484375
6149,9179.861328125
6150,9164.986328125
6151,9211.1494140625
6152,9180.9443359375
6153,9180.193359375
6154,9164.892578125
6155,9164.0126953125
6156,9129.7568359375
6157,9130.37890625
6158,9148.4345703125
6159,9134.5126953125
6160,9131.619140625
6161,9098.0478515625
6162,9144.298828125
6163,9076.4833984375
6164,9160.201171875
6165,9144.3681640625
6166,9064.283203125
6167,9194.125
6168,9142.310546875
6169,9203.25390625
6170,9079.8623046875
6171,9127.1162109375
6172,9237.01171875
6173,9142.71875
6174,9053.697265625
6175,9112.3251953125
6176,9128.7900390625
6177,9138.29296875
6178,9064.9384765625
6179,8989.943359375
6180,9078.841796875
6181,9131.5302734375
6182,9114.228515625
6183,9021.5341796875
6184,8978.1513671875
6185,9028.912109375
6186,9036.48046875
6187,9016.5234375
6188,8974.2578125
6189,8912.7900390625
6190,8931.478515625
6191,8893.3671875
6192,8886.5986328125
6193,8909.8798828125
6194,8904.3671875
6195,8871.287109375
6196,8918.6923828125
6197,8913.701171875
6198,8858.4716796875
6199,8923.1787109375
6200,8925.9765625
6201,8918.923828125
6202,8835.7890625
6203,8878.55078125
6204,8903.9140625
6205,8844.7763671875
6206,8815.2041015625
6207,8837.4404296875
6208,8827.6357421875
6209,8778.9365234375
6210,8781.146484375
6211,8777.896484375
6212,8763.396484375
6213,8762.591796875
6214,8738.8662109375
6215,8767.89453125
6216,8755.6005859375
6217,8733.28125
6218,8744.4912109375
6219,8779.0244140625
6220,8719.4892578125
6221,8813.220703125
6222,8699.3544921875
6223,8759.8837890625
6224,8701.8955078125
6225,8742.2734375
6226,8708.57421875
6227,8708.5810546875
6228,8717.5595703125
6229,8656.2265625
6230,8690.7265625
6231,8640.048828125
6232,8633.4697265625
6233,8651.8525390625
6234,8629.3154296875
6235,8631.845703125
6236,8619.361328125
6237,8595.10546875
6238,8624.7900390625
6239,8631.4052734375
6240,8605.673828125
6241,8565.34765625
6242,8559.9482421875
6243,8578.6904296875
6244,8576.03515625
6245,8546.240234375
6246,8578.34765625
6247,8577.7685546875
6248,8528.17578125
6249,8602.255859375
6250,8604.7587890625
6251,8581.96875
6252,8498.31640625
6253,8581.5185546875
6254,8632.0185546875
6255,8611.8759765625
6256,8532.943359375
6257,8494.1484375
6258,8523.02734375
6259,8519.62109375
6260,8454.1689453125
6261,8477.7900390625
6262,8429.185546875
6263,8464.513671875
6264,8488.794921875
6265,8451.314453125
6266,8406.6015625
6267,8484.6787109375
6268,8503.185546875
6269,8465.3681640625
6270,8371.451171875
6271,8501.40625
6272,8535.349609375
6273,8518.091796875
6274,8430.3203125
6275,8365.908203125
6276,8465.919921875
6277,8500.490234375
6278,8493.876953125
6279,8407.5927734375
6280,8339.3212890625
6281,8415.15234375
6282,8382.33203125
6283,8356.6416015625
6284,8314.130859375
6285,8343.2744140625
6286,8305.787109375
6287,8319.822265625
6288,8388.814453125
6289,8332.44140625
6290,8271.25
6291,8347.5302734375
6292,8256.7412109375
6293,8291.2138671875
6294,8297.033203125
6295,8238.0859375
6296,8265.8134765625
6297,8253.943359375
6298,8202.791015625
6299,8220.1875
6300,8226.509765625
6301,8189.638671875
6302,8302.20703125
6303,8210.837890625
6304,8220.1376953125
6305,8242.3349609375
6306,8251.05859375
6307,8255.759765625
6308,8140.3896484375
6309,8219.5322265625
6310,8174.61328125
6311,8174.3349609375
6312,8151.71875
6313,8121.20703125
6314,8141.3701171875
6315,8142.5986328125
6316,8117.88525390625
6317,8131.599609375
6318,8150.3828125
6319,8110.916015625
6320,8106.958984375
6321,8100.73291015625
6322,8084.09033203125
6323,8107.0517578125
6324,8123.31005859375
6325,8080.556640625
6326,8081.015625
6327,8151.4521484375
6328,8105.0625
6329,8021.216796875
6330,8099.74755859375
6331,8002.0869140625
6332,8074.06298828125
6333,8079.83544921875
6334,8022.466796875
6335,8011.19775390625
6336,7998.88818359375
6337,7986.771484375
6338,8002.08984375
6339,7977.619140625
6340,7961.30322265625
6341,7973.8994140625
6342,7942.2294921875
6343,7950.05126953125
6344,7952.7490234375
6345,7945.85205078125
6346,7948.7255859375
6347,7950.896484375
6348,7906.126953125
6349,7946.5107421875
6350,7958.662109375
6351,7899.3330078125
6352,7913.95703125
6353,7917.50439453125
6354,7914.71240234375
6355,7863.79541015625
6356,7862.57275390625
6357,7868.0693359375
6358,7847.94921875
6359,7854.71875
6360,7841.58056640625
6361,7828.98779296875
6362,7862.529296875
6363,7845.962890625
6364,7847.2294921875
6365,7819.82177734375
6366,7868.76123046875
6367,7818.3388671875
6368,7881.27978515625
6369,7788.38916015625
6370,7852.1923828125
6371,7808.3203125
6372,7829.44091796875
6373,7772.58251953125
6374,7864.70654296875
6375,7851.63818359375
6376,7776.736328125
6377,7897.17138671875
6378,7787.84130859375
6379,7831.44140625
6380,7776.27392578125
6381,7756.21923828125
6382,7843.4189453125
6383,7719.6435546875
6384,7794.32763671875
6385,7726.5927734375
6386,7742.69189453125
6387,7786.3984375
6388,7697.515625
6389,7712.14111328125
6390,7751.56201171875
6391,7664.65625
6392,7703.95068359375
6393,7696.8974609375
6394,7713.427734375
6395,7719.38671875
6396,7688.0478515625
6397,7721.54150390625
6398,7625.46630859375
6399,7742.3603515625
6400,7740.3896484375
6401,7721.60546875
6402,7650.37109375
6403,7661.591796875
6404,7752.24609375
6405,7726.45947265625
6406,7645.32470703125
6407,7606.1640625
6408,7634.5283203125
6409,7620.05810546875
6410,7564.478515625
6411,7569.24755859375
6412,7548.7802734375
6413,7563.64013671875
6414,7542.35009765625
6415,7576.0439453125
6416,7561.662109375
6417,7533.07275390625
6418,7532.5048828125
6419,7512.32421875
6420,7511.025390625
6421,7496.9794921875
6422,7520.43798828125
6423,7498.462890625
6424,7482.19775390625
6425,7487.01513671875
6426,7496.1875
6427,7497.4287109375
6428,7487.63525390625
6429,7495.5087890625
6430,7470.564453125
6431,7505.3095703125
6432,7489.22802734375
6433,7454.59521484375
6434,7464.99658203125
6435,7476.57470703125
6436,7493.091796875
6437,7429.2646484375
6438,7524.01220703125
6439,7413.837890625
6440,7504.6953125
6441,7454.73828125
6442,7427.39208984375
6443,7460.37939453125
6444,7420.876953125
6445,7469.7275390625
6446,7394.5185546875
6447,7425.6484375
6448,7393.53369140625
6449,7416.8291015625
6450,7445.82275390625
6451,7365.6865234375
6452,7420.07763671875
6453,7388.02734375
6454,7379.63916015625
6455,7340.0966796875
6456,7328.76123046875
6457,7366.9296875
6458,7314.39013671875
6459,7339.21044921875
6460,7297.45458984375
6461,7347.6748046875
6462,7282.0517578125
6463,7286.2314453125
6464,7296.12744140625
6465,7270.74755859375
6466,7268.0419921875
6467,7286.2666015625
6468,7288.5517578125
6469,7271.05078125
6470,7248.55712890625
6471,7309.611328125
6472,7252.2841796875
6473,7262.0830078125
6474,7253.6611328125
6475,7291.2412109375
6476,7213.51025390625
6477,7283.34912109375
6478,7293.453125
6479,7264.79150390625
6480,7211.50146484375
6481,7204.970703125
6482,7251.23486328125
6483,7231.43408203125
6484,7172.83935546875
6485,7242.94140625
6486,7268.87646484375
6487,7242.005859375
6488,7170.38916015625
6489,7246.3681640625
6490,7266.080078125
6491,7248.46240234375
6492,7152.26611328125
6493,7207.09619140625
6494,7264.64306640625
6495,7216.255859375
6496,7169.68359375
6497,7155.45068359375
6498,7187.85693359375
6499,7138.14697265625
6500,7152.6171875
6501,7163.96533203125
6502,7165.9072265625
6503,7099.3623046875
6504,7142.91845703125
6505,7183.3291015625
6506,7144.20947265625
6507,7065.40771484375
6508,7179.47998046875
6509,7244.52734375
6510,7243.01953125
6511,7194.72412109375
6512,7095.6669921875
6513,7100.6591796875
6514,7161.2783203125
6515,7153.55126953125
6516,7058.9267578125
6517,7081.82958984375
6518,7163.8701171875
6519,7112.4541015625
6520,7068.69482421875
6521,7033.1103515625
6522,7082.70703125
6523,7054.84228515625
6524,7012.474609375
6525,7018.423828125
6526,7004.4794921875
6527,6992.189453125
6528,7011.4560546875
6529,6980.6650390625
6530,6961.7080078125
6531,6967.28466796875
6532,6953.9208984375
6533,6968.2412109375
6534,6949.55810546875
6535,6951.5048828125
6536,6995.96435546875
6537,7015.89697265625
6538,6973.9326171875
6539,6954.0322265625
6540,6921.03564453125
6541,6950.38037109375
6542,6907.0283203125
6543,7001.77587890625
6544,6943.83154296875
6545,6971.63623046875
6546,6955.19580078125
6547,6910.544921875
6548,6965.5234375
6549,6888.12451171875
6550,6962.3662109375
6551,6902.3056640625
6552,6936.0986328125
6553,6871.79736328125
6554,6914.30810546875
6555,6896.416015625
6556,6875.41650390625
6557,6861.3662109375
6558,6864.501953125
6559,6827.6826171875
6560,6829.21875
6561,6856.20361328125
6562,6828.57177734375
6563,6852.5771484375
6564,6850.75244140625
6565,6845.71923828125
6566,6839.57861328125
6567,6875.31689453125
6568,6846.64501953125
6569,6833.56982421875
6570,6850.02685546875
6571,6829.87744140625
6572,6857.94140625
6573,6783.73046875
6574,6784.61376953125
6575,6818.005859375
6576,6830.5458984375
6577,6789.4052734375
6578,6811.1982421875
6579,6774.6484375
6580,6832.2001953125
6581,6765.74462890625
6582,6827.51708984375
6583,6761.75537109375
6584,6839.1748046875
6585,6867.1865234375
6586,6771.39453125
6587,6839.4453125
6588,6724.26708984375
6589,6857.552734375
6590,6809.15234375
6591,6734.8291015625
6592,6753.5869140625
6593,6773.4833984375
6594,6835.5546875
6595,6748.3544921875
6596,6736.5390625
6597,6693.294921875
6598,6692.68994140625
6599,6686.0546875
6600,6663.42626953125
6601,6707.50390625
6602,6662.02734375
6603,6660.6669921875
6604,6685.36572265625
6605,6669.484375
6606,6667.49267578125
6607,6661.2314453125
6608,6647.369140625
6609,6657.2822265625
6610,6664.6572265625
6611,6681.74072265625
6612,6635.30615234375
6613,6717.2763671875
6614,6605.0302734375
6615,6626.94384765625
6616,6626.314453125
6617,6622.78125
6618,6595.13525390625
6619,6593.642578125
6620,6589.201171875
6621,6573.6904296875
6622,6604.744140625
6623,6607.1845703125
6624,6577.8544921875
6625,6570.009765625
6626,6592.18994140625
6627,6596.73388671875
6628,6573.28515625
6629,6568.154296875
6630,6548.0927734375
6631,6570.0380859375
6632,6546.0556640625
6633,6546.57421875
6634,6551.552734375
6635,6557.3447265625
6636,6551.76904296875
6637,6553.892578125
6638,6554.48974609375
6639,6523.0478515625
6640,6537.666015625
6641,6487.17578125
6642,6592.25
6643,6544.591796875
6644,6549.05322265625
6645,6571.16650390625
6646,6559.46484375
6647,6594.7021484375
6648,6489.78369140625
6649,6542.4951171875
6650,6614.5263671875
6651,6510.2099609375
6652,6474.23974609375
6653,6544.60498046875
6654,6611.58203125
6655,6611.05908203125
6656,6552.337890625
6657,6467.39013671875
6658,6514.375
6659,6551.1943359375
6660,6570.427734375
6661,6457.92822265625
6662,6447.810546875
6663,6545.87158203125
6664,6498.61474609375
6665,6515.20703125
6666,6427.05078125
6667,6493.69580078125
6668,6536.6572265625
6669,6471.39794921875
6670,6435.8515625
6671,6465.85986328125
6672,6514.87060546875
6673,6556.0234375
6674,6445.20458984375
6675,6387.03857421875
6676,6452.4130859375
6677,6504.091796875
6678,6484.802734375
6679,6390.02099609375
6680,6392.96484375
6681,6436.857421875
6682,6451.5185546875
6683,6418.884765625
6684,6332.6142578125
6685,6358.93505859375
6686,6417.5869140625
6687,6341.85546875
6688,6324.32861328125
6689,6355.146484375
6690,6354.84423828125
6691,6313.73876953125
6692,6319.361328125
6693,6318.47607421875
6694,6302.125
6695,6261.00537109375
6696,6298.41064453125
6697,6294.185546875
6698,6267.568359375
6699,6290.80517578125
6700,6288.44189453125
6701,6245.58154296875
6702,6279.78955078125
6703,6298.3935546875
6704,6265.3857421875
6705,6238.46435546875
6706,6251.61572265625
6707,6254.21826171875
6708,6245.3955078125
6709,6261.79150390625
6710,6234.73876953125
6711,6239.908203125
6712,6238.8779296875
6713,6225.34814453125
6714,6238.32373046875
6715,6246.09716796875
6716,6220.65771484375
6717,6194.3818359375
6718,6229.4072265625
6719,6242.8291015625
6720,6170.1923828125
6721,6221.56396484375
6722,6206.60400390625
6723,6216.3056640625
6724,6187.39013671875
6725,6188.9267578125
6726,6187.263671875
6727,6165.5654296875
6728,6143.029296875
6729,6195.99267578125
6730,6129.78955078125
6731,6240.0908203125
6732,6235.8359375
6733,6188.35595703125
6734,6210.5029296875
6735,6166.146484375
6736,6258.90869140625
6737,6180.5537109375
6738,6133.2119140625
6739,6279.064453125
6740,6144.1240234375
6741,6161.57373046875
6742,6152.77099609375
6743,6183.45361328125
6744,6163.2900390625
6745,6099.37744140625
6746,6135.12646484375
6747,6100.92724609375
6748,6108.7470703125
6749,6057.46875
6750,6105.2490234375
6751,6097.41650390625
6752,6086.74755859375
6753,6062.7314453125
6754,6077.205078125
6755,6054.4931640625
6756,6075.3251953125
6757,6048.2099609375
6758,6058.85888671875
6759,6024.373046875
6760,6043.13720703125
6761,6037.203125
6762,6030.662109375
6763,6040.2119140625
6764,6009.5849609375
6765,6070.44482421875
6766,6064.00927734375
6767,6034.64794921875
6768,6062.794921875
6769,5989.345703125
6770,6068.0
6771,5990.31005859375
6772,6085.76953125
6773,5991.787109375
6774,6093.96875
6775,6080.70947265625
6776,6016.138671875
6777,6090.73046875
6778,6025.01611328125
6779,6107.62841796875
6780,6013.1845703125
6781,6007.20654296875
6782,6041.62890625
6783,6015.2666015625
6784,6057.98974609375
6785,5955.0537109375
6786,6050.001953125
6787,6014.181640625
6788,5970.20751953125
6789,6018.375
6790,5999.6005859375
6791,6065.1826171875
6792,5956.65185546875
6793,5960.92333984375
6794,6015.27392578125
6795,6045.60400390625
6796,5988.2255859375
6797,5928.54736328125
6798,5958.529296875
6799,5972.2060546875
6800,5950.91259765625
6801,5912.18701171875
6802,5948.8955078125
6803,5953.126953125
6804,5880.13818359375
6805,5892.45703125
6806,5906.41455078125
6807,5879.357421875
6808,5890.0009765625
6809,5927.59521484375
6810,5909.291015625
6811,5888.64990234375
6812,5901.19775390625
6813,5901.16650390625
6814,5869.54638671875
6815,5893.9072265625
6816,5914.1171875
6817,5853.3974609375
6818,5879.0732421875
6819,5888.4443359375
6820,5909.5244140625
6821,5889.93994140625
6822,5843.47705078125
6823,5887.45703125
6824,5872.41259765625
6825,5856.0634765625
6826,5839.1669921875
6827,5846.1533203125
6828,5824.43603515625
6829,5858.25634765625
6830,5840.58251953125
6831,5839.26708984375
6832,5855.50341796875
6833,5847.42041015625
6834,5824.85302734375
6835,5840.5908203125
6836,5829.23193359375
6837,5809.681640625
6838,5821.0078125
6839,5805.69677734375
6840,5805.32666015625
6841,5844.92431640625
6842,5820.1982421875
6843,5823.5244140625
6844,5834.81884765625
6845,5840.39208984375
6846,5804.6689453125
6847,5806.34716796875
6848,5830.80322265625
6849,5782.49169921875
6850,5824.4287109375
6851,5788.48828125
6852,5852.0048828125
6853,5863.9150390625
6854,5779.673828125
6855,5912.330078125
6856,5789.6142578125
6857,5899.142578125
6858,5866.9755859375
6859,5791.60546875
6860,5840.26025390625
6861,5766.85205078125
6862,5875.2314453125
6863,5791.111328125
6864,5854.96337890625
6865,5847.67138671875
6866,5790.0888671875
6867,5865.20556640625
6868,5793.21240234375
6869,5788.6904296875
6870,5778.673828125
6871,5778.41943359375
6872,5853.3623046875
6873,5764.28857421875
6874,5824.310546875
6875,5748.2138671875
6876,5820.4111328125
6877,5827.45556640625
6878,5750.8486328125
6879,5884.833984375
6880,5724.73681640625
6881,5779.333984375
6882,5757.041015625
6883,5744.99365234375
6884,5744.38623046875
6885,5738.56396484375
6886,5766.59814453125
6887,5732.00732421875
6888,5716.20068359375
6889,5704.73388671875
6890,5706.79345703125
6891,5728.22900390625
6892,5758.8046875
6893,5680.2548828125
6894,5749.14990234375
6895,5769.06005859375
6896,5766.044921875
6897,5732.4755859375
6898,5671.927734375
6899,5750.14111328125
6900,5784.6240234375
6901,5716.0673828125
6902,5686.443359375
6903,5728.1044921875
6904,5745.62353515625
6905,5727.24609375
6906,5679.3193359375
6907,5705.25439453125
6908,5701.32861328125
6909,5696.30126953125
6910,5641.8974609375
6911,5674.013671875
6912,5662.6123046875
6913,5675.6083984375
6914,5650.330078125
6915,5675.10498046875
6916,5637.38037109375
6917,5712.814453125
6918,5685.22314453125
6919,5680.9443359375
6920,5648.88037109375
6921,5636.96826171875
6922,5669.9541015625
6923,5639.64599609375
6924,5619.10546875
6925,5679.82861328125
6926,5717.53759765625
6927,5705.47900390625
6928,5673.97314453125
6929,5611.7587890625
6930,5701.13623046875
6931,5739.9921875
6932,5725.6513671875
6933,5610.240234375
6934,5673.19775390625
6935,5714.84130859375
6936,5693.14013671875
6937,5689.0380859375
6938,5612.43115234375
6939,5679.49951171875
6940,5691.03076171875
6941,5645.0283203125
6942,5667.1181640625
6943,5617.61669921875
6944,5695.8115234375
6945,5610.49267578125
6946,5646.3291015625
6947,5623.78173828125
6948,5598.7734375
6949,5584.2001953125
6950,5579.7919921875
6951,5580.75
6952,5549.78271484375
6953,5560.5068359375
6954,5582.73388671875
6955,5591.41162109375
6956,5564.5625
6957,5584.11669921875
6958,5539.9697265625
6959,5592.07861328125
6960,5556.65380859375
6961,5577.9228515625
6962,5569.33984375
6963,5573.2119140625
6964,5565.10205078125
6965,5522.72265625
6966,5549.537109375
6967,5520.37841796875
6968,5533.30712890625
6969,5517.908203125
6970,5522.1669921875
6971,5536.5966796875
6972,5517.74560546875
6973,5516.00537109375
6974,5506.537109375
6975,5523.787109375
6976,5528.98681640625
6977,5521.03955078125
6978,5486.86376953125
6979,5548.07568359375
6980,5545.126953125
6981,5495.177734375
6982,5493.28662109375
6983,5494.4306640625
6984,5471.2607421875
6985,5524.79248046875
6986,5498.2724609375
6987,5512.55126953125
6988,5467.7177734375
6989,5554.8720703125
6990,5565.443359375
6991,5530.78466796875
6992,5526.6123046875
6993,5468.76318359375
6994,5520.65771484375
6995,5473.2294921875
6996,5484.89697265625
6997,5475.26025390625
6998,5475.9638671875
6999,5458.12255859375
7000,5478.83203125
7001,5465.68896484375
7002,5474.88818359375
7003,5463.9228515625
7004,5466.76025390625
7005,5424.380859375
7006,5449.048828125
7007,5433.29150390625
7008,5421.42724609375
7009,5418.57421875
7010,5441.01171875
7011,5435.05517578125
7012,5413.58447265625
7013,5481.82421875
7014,5427.77880859375
7015,5489.39111328125
7016,5486.0078125
7017,5468.51953125
7018,5479.07666015625
7019,5406.9462890625
7020,5464.345703125
7021,5415.15576171875
7022,5436.6220703125
7023,5428.24462890625
7024,5434.052734375
7025,5419.00732421875
7026,5404.228515625
7027,5389.91357421875
7028,5432.90380859375
7029,5423.20068359375
7030,5422.61083984375
7031,5384.1845703125
7032,5402.18212890625
7033,5396.404296875
7034,5378.15087890625
7035,5433.63330078125
7036,5371.82470703125
7037,5380.44091796875
7038,5372.34228515625
7039,5366.63134765625
7040,5406.1474609375
7041,5357.40576171875
7042,5367.9453125
7043,5375.994140625
7044,5367.84912109375
7045,5359.96142578125
7046,5375.52294921875
7047,5364.71142578125
7048,5349.8251953125
7049,5337.8203125
7050,5333.5126953125
7051,5360.54736328125
7052,5346.4375
7053,5353.9013671875
7054,5341.9130859375
7055,5343.98583984375
7056,5343.5556640625
7057,5318.49755859375
7058,5347.2412109375
7059,5353.55712890625
7060,5334.72509765625
7061,5337.1728515625
7062,5328.853515625
7063,5353.9609375
7064,5325.3466796875
7065,5377.6103515625
7066,5327.7275390625
7067,5396.255859375
7068,5320.8095703125
7069,5343.11962890625
7070,5350.41357421875
7071,5322.80810546875
7072,5325.55517578125
7073,5363.34228515625
7074,5376.46044921875
7075,5281.93359375
7076,5356.927734375
7077,5371.4013671875
7078,5384.89599609375
7079,5342.47802734375
7080,5278.548828125
7081,5358.302734375
7082,5398.51611328125
7083,5352.2763671875
7084,5265.63232421875
7085,5297.6025390625
7086,5307.32763671875
7087,5270.89599609375
7088,5279.9208984375
7089,5294.30615234375
7090,5261.72216796875
7091,5297.3544921875
7092,5265.62109375
7093,5270.22021484375
7094,5300.5224609375
7095,5276.853515625
7096,5255.4990234375
7097,5277.876953125
7098,5270.3310546875
7099,5233.666015625
7100,5294.15283203125
7101,5300.404296875
7102,5254.396484375
7103,5274.0888671875
7104,5332.8701171875
7105,5317.64404296875
7106,5274.724609375
7107,5235.46484375
7108,5321.64111328125
7109,5358.91943359375
7110,5307.83740234375
7111,5237.20654296875
7112,5233.61962890625
7113,5278.7734375
7114,5230.65087890625
7115,5220.8779296875
7116,5259.68603515625
7117,5263.85546875
7118,5192.81396484375
7119,5246.6201171875
7120,5281.349609375
7121,5281.01171875
7122,5241.47607421875
7123,5190.0673828125
7124,5281.77197265625
7125,5312.2578125
7126,5270.2041015625
7127,5196.23095703125
7128,5210.3876953125
7129,5253.3203125
7130,5209.66259765625
7131,5208.58154296875
7132,5218.8388671875
7133,5229.33837890625
7134,5163.578125
7135,5168.1337890625
7136,5170.693359375
7137,5178.755859375
7138,5198.1806640625
7139,5162.978515625
7140,5220.53125
7141,5146.89794921875
7142,5261.2685546875
7143,5261.3408203125
7144,5237.6416015625
7145,5238.6396484375
7146,5145.03076171875
7147,5196.8994140625
7148,5178.64501953125
7149,5150.587890625
7150,5214.96630859375
7151,5156.2314453125
7152,5165.23291015625
7153,5172.61279296875
7154,5173.49560546875
7155,5128.5869140625
7156,5138.2900390625
7157,5141.0
7158,5114.2978515625
7159,5151.83740234375
7160,5121.53466796875
7161,5138.75
7162,5162.224609375
7163,5152.8115234375
7164,5113.6318359375
7165,5149.74853515625
7166,5158.87841796875
7167,5119.080078125
7168,5111.1416015625
7169,5115.998046875
7170,5107.501953125
7171,5115.0322265625
7172,5104.11767578125
7173,5112.7099609375
7174,5126.33349609375
7175,5114.7734375
7176,5078.9521484375
7177,5125.79296875
7178,5132.64404296875
7179,5080.85595703125
7180,5127.17236328125
7181,5167.89697265625
7182,5157.96826171875
7183,5126.24267578125
7184,5075.341796875
7185,5163.49072265625
7186,5185.88623046875
7187,5142.0869140625
7188,5096.70654296875
7189,5101.0625
7190,5148.2275390625
7191,5102.60302734375
7192,5110.68310546875
7193,5071.083984375
7194,5081.6494140625
7195,5060.21728515625
7196,5067.40380859375
7197,5055.109375
7198,5034.45654296875
7199,5091.55126953125
7200,5077.55615234375
7201,5033.10009765625
7202,5052.501953125
7203,5036.64599609375
7204,5035.6806640625
7205,5025.87158203125
7206,5051.80224609375
7207,5031.5380859375
7208,5032.2646484375
7209,5026.3388671875
7210,5033.724609375
7211,5026.21142578125
7212,5036.06591796875
7213,5015.81103515625
7214,5009.248046875
7215,5051.158203125
7216,5006.56005859375
7217,5037.80419921875
7218,5042.1328125
7219,5036.6748046875
7220,5011.3125
7221,5019.94970703125
7222,5013.07177734375
7223,5001.11083984375
7224,5038.88525390625
7225,5003.83837890625
7226,4993.1298828125
7227,5051.49609375
7228,5044.33837890625
7229,4990.9052734375
7230,4990.50244140625
7231,5011.9931640625
7232,4971.5771484375
7233,5022.041015625
7234,4982.6611328125
7235,4996.419921875
7236,5037.41259765625
7237,5007.83837890625
7238,5016.64892578125
7239,4992.54150390625
7240,4998.3564453125
7241,4980.7734375
7242,4991.54248046875
7243,4976.18798828125
7244,4983.7841796875
7245,4969.51025390625
7246,4965.4228515625
7247,4952.96923828125
7248,4986.7802734375
7249,4944.0625
7250,5036.982421875
7251,4981.560546875
7252,4991.17138671875
7253,4997.11865234375
7254,4984.22412109375
7255,4980.1044921875
7256,4996.580078125
7257,4983.04296875
7258,4983.39501953125
7259,5023.94921875
7260,4986.08203125
7261,4986.40185546875
7262,4952.9091796875
7263,4983.01123046875
7264,4998.0732421875
7265,4928.12451171875
7266,5059.6240234375
7267,4922.2021484375
7268,4995.3212890625
7269,4929.4765625
7270,4976.654296875
7271,4928.8115234375
7272,4953.63720703125
7273,4940.7587890625
7274,4905.89697265625
7275,4942.6826171875
7276,4925.7919921875
7277,4920.87646484375
7278,4917.29150390625
7279,4912.26025390625
7280,4887.234375
7281,4926.71728515625
7282,4916.8134765625
7283,4916.6650390625
7284,4910.79248046875
7285,4944.98388671875
7286,4891.06640625
7287,4902.3623046875
7288,4881.0263671875
7289,4891.7138671875
7290,4887.8486328125
7291,4882.07080078125
7292,4865.1591796875
7293,4874.12841796875
7294,4856.47607421875
7295,4878.59326171875
7296,4877.619140625
7297,4866.10498046875
7298,4878.185546875
7299,4865.4140625
7300,4870.37744140625
7301,4846.7255859375
7302,4856.2744140625
7303,4847.2607421875
7304,4873.3642578125
7305,4846.39306640625
7306,4838.91357421875
7307,4888.3544921875
7308,4838.875
7309,4865.7431640625
7310,4872.75927734375
7311,4865.0927734375
7312,4839.92626953125
7313,4859.53662109375
7314,4905.5234375
7315,4846.75
7316,4904.873046875
7317,4856.765625
7318,4876.08154296875
7319,4871.3603515625
7320,4816.30615234375
7321,4843.5107421875
7322,4856.462890625
7323,4836.10205078125
7324,4809.55029296875
7325,4872.78955078125
7326,4882.1533203125
7327,4839.61376953125
7328,4820.80810546875
7329,4860.55078125
7330,4856.91259765625
7331,4813.85888671875
7332,4802.34619140625
7333,4818.74560546875
7334,4781.08740234375
7335,4787.23486328125
7336,4809.32275390625
7337,4819.81689453125
7338,4805.87451171875
7339,4789.453125
7340,4809.22412109375
7341,4828.7197265625
7342,4770.6845703125
7343,4820.208984375
7344,4790.4609375
7345,4777.48974609375
7346,4799.41650390625
7347,4806.3740234375
7348,4752.623046875
7349,4784.3134765625
7350,4770.11767578125
7351,4759.05810546875
7352,4743.6865234375
7353,4743.46337890625
7354,4741.8212890625
7355,4740.50439453125
7356,4761.34130859375
7357,4758.740234375
7358,4727.763671875
7359,4763.63623046875
7360,4758.599609375
7361,4745.4453125
7362,4755.46533203125
7363,4731.814453125
7364,4705.361328125
7365,4708.83203125
7366,4751.931640625
7367,4709.11572265625
7368,4777.6123046875
7369,4771.6748046875
7370,4781.92529296875
7371,4733.21435546875
7372,4700.65966796875
7373,4767.2783203125
7374,4768.69677734375
7375,4708.20068359375
7376,4737.96533203125
7377,4776.900390625
7378,4785.14306640625
7379,4746.60888671875
7380,4688.8759765625
7381,4750.48876953125
7382,4785.861328125
7383,4751.9521484375
7384,4675.2939453125
7385,4705.49462890625
7386,4726.294921875
7387,4717.7666015625
7388,4693.3515625
7389,4689.36669921875
7390,4688.56982421875
7391,4682.00927734375
7392,4664.099609375
7393,4670.73583984375
7394,4650.47021484375
7395,4675.91650390625
7396,4659.90478515625
7397,4668.544921875
7398,4661.3837890625
7399,4708.173828125
7400,4683.53173828125
7401,4665.4453125
7402,4678.7001953125
7403,4681.29541015625
7404,4661.83837890625
7405,4671.033203125
7406,4655.09619140625
7407,4652.20849609375
7408,4665.2255859375
7409,4642.6591796875
7410,4638.79052734375
7411,4659.181640625
7412,4647.271484375
7413,4616.76416015625
7414,4651.0947265625
7415,4645.1455078125
7416,4626.12353515625
7417,4668.01513671875
7418,4638.34765625
7419,4625.1826171875
7420,4608.74609375
7421,4600.904296875
7422,4627.146484375
7423,4629.56298828125
